slot,Cs,Eu,Ec_u,Ep_u,uav_workload_cycles,offload_count,Qc,Qp,uav_x,uav_y
0,6.031042286491364,88.74755394259601,0.10660758164592969,88.64094636095008,10660758164.592968,20,0.0,0.0,200.0,200.0
1,6.415823575583627,85.21627481818487,0.11719284818850319,85.09908196999636,11719284818.850319,19,0.0,0.0,209.62863780453284,217.25328555093333
2,4.2853994750372975,84.78150733136223,0.07687493211226999,84.70463239924996,7687493211.227001,18,0.0,0.0,218.571436695881,208.2629859914219
3,7.046257408863405,84.82503770510034,0.12034305985141557,84.70469464524892,12034305985.141556,20,0.0,0.0,220.2676210834146,218.981352003505
4,5.768004333145333,86.12911578735745,0.1074129407069895,86.02170284665046,10741294070.69895,16,0.0,0.0,209.54001903267195,217.34170027641017
5,6.074301307582364,84.77270674022002,0.11028326388505227,84.66242347633496,11028326388.505228,18,0.0,0.0,217.9460948887986,229.99994730628856
6,11.987271477759307,98.62886570278427,0.09761803330022809,98.53124766948405,9761803330.02281,16,0.0,0.0,212.5456415391219,236.3642677383254
7,5.921729220194892,94.95484925409782,0.10634712386656943,94.84850213023125,10634712386.656944,18,0.0,0.0,201.87228738990615,208.32715820104573
8,5.1646876038131655,86.34284913038708,0.09181282990873238,86.25103630047835,9181282990.87324,20,0.0,0.0,213.57829150755177,232.43262660419862
9,10.936927398016465,85.09387793931722,0.09929564147887866,84.99458229783835,9929564147.887865,17,0.0,0.0,210.36016729118836,217.07238747210226
10,6.089035728489963,85.06624966345942,0.10858032294961818,84.9576693405098,10858032294.961817,20,0.0,0.0,216.38843095618716,206.35764868646837
11,6.202013961182686,128.81757939988435,0.11070144174669845,128.70687795813765,11070144174.669842,20,0.0,0.0,210.5658237838758,217.01829248754066
12,8.690304300434462,87.54731962870648,0.1159795482495652,87.4313400804569,11597954824.956524,18,0.0,0.0,210.82942563416555,216.97233174636312
13,4.998065626834341,87.36063605626549,0.09124953989761997,87.26938651636787,9124953989.761997,20,0.0,0.0,207.87220612700986,219.823255669081
14,4.682886176277271,131.15062602220712,0.08223501396860262,131.0683910082385,8223501396.860262,20,0.0,0.0,211.22115498069175,217.27233965863329
15,5.908403639658818,87.00138286864902,0.10494627857238356,86.89643659007663,10494627857.238354,18,0.0,0.0,211.29373186925235,217.32137327234759
16,6.561849075949699,84.71639307065277,0.11926357028877616,84.59712950036399,11926357028.877617,19,0.0,0.0,207.13855421438768,218.96636312895225
17,6.598265358054497,84.83474522774388,0.11524000248849878,84.71950522525538,11524000248.849878,20,0.0,0.0,213.7328845289064,225.52332616799106
18,9.620741500706723,85.46719717313508,0.11251069161857327,85.35468648151651,11251069161.857328,18,0.0,0.0,212.43073237844723,217.6462653680181
19,8.251288262979571,84.69612268161553,0.09948251775212742,84.59664016386341,9948251775.212742,18,0.0,0.0,211.6133998018072,231.12093078212982
20,6.57730628442499,84.83185635185147,0.11818408573342123,84.71367226611805,11818408573.342121,19,0.0,0.0,220.9800163721667,230.64946344958435
21,6.248969400429883,84.72323551899169,0.11003212695987774,84.6132033920318,11003212695.987772,20,0.0,0.0,214.61889098573263,225.7717453051958
22,5.976036135919581,126.63139246577171,0.1009431156024159,126.53044935016929,10094311560.241589,20,0.0,0.0,212.7386080865371,217.11543250332926
23,6.869523023762918,123.08383124468058,0.12032700894010478,122.96350423574047,12032700894.01048,20,0.0,0.0,212.5071641546066,216.8319715274703
24,6.3162850881876444,85.01594942310423,0.10940475998405318,84.90654466312017,10940475998.405315,17,0.0,0.0,212.16269885400507,216.47566251311036
25,4.248192070021508,86.28430709399203,0.07612425824441041,86.20818283574762,7612425824.441042,18,0.0,0.0,205.93122168507986,212.810336261332
26,5.898116441798049,84.7544848990664,0.10598873760848414,84.64849616145791,10598873760.848415,20,0.0,0.0,221.3870471753545,214.94785241043485
27,7.924218905232605,85.11921590552784,0.0959068000357622,85.02330910549207,9590680003.57622,16,0.0,0.0,211.06156102032475,216.1152546187477
28,5.892069222743528,85.14393703116698,0.09921519188747499,85.0447218392795,9921519188.7475,20,0.0,0.0,216.82016086370442,212.32125281668561
29,9.740237710210952,84.72158363700873,0.11152170441908543,84.61006193258964,11152170441.908545,19,0.0,0.0,210.9977301047864,215.913446653902
30,6.255737378993871,84.72787602578016,0.1091736140277332,84.61870241175242,10917361402.773321,20,0.0,0.0,210.41442113494955,225.79037722883842
31,10.171687254062743,84.74478417443686,0.09951677357692529,84.64526740085994,9951677357.692532,17,0.0,0.0,211.27621164080023,215.78956616512386
32,8.941517143723122,88.59141892811184,0.10020046420452215,88.49121846390732,10020046420.452215,17,0.0,0.0,215.37608324932822,208.35665502485406
33,6.93394441889665,85.65397099116015,0.12136997929812036,85.53260101186203,12136997929.812035,19,0.0,0.0,216.25976810186256,227.87855606509618
34,5.2505242687004,85.43229057735195,0.08816627195591697,85.34412430539604,8816627195.591702,20,0.0,0.0,213.75989876819932,222.53624622788712
35,5.614447604242571,85.32131191955081,0.10302579161414849,85.21828612793666,10302579161.414846,18,0.0,0.0,211.58825594663122,216.71818540674985
36,5.872141842570284,90.74338542036247,0.10163262193316444,90.64175279842931,10163262193.316446,19,0.0,0.0,204.4958058969031,205.72718544750632
37,6.61803192364109,92.66756857422246,0.11797060779186497,92.5495979664306,11797060779.186497,19,0.0,0.0,213.89956857332461,226.02318574852654
38,6.032179996054541,95.76473171227548,0.10748092030719808,95.65725079196828,10748092030.71981,18,0.0,0.0,212.25076142065254,227.72806451182538
