slot,Cs,Eu,Ec_u,Ep_u,uav_workload_cycles,offload_count,Qc,Qp,uav_x,uav_y
42,13.012832602814653,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
43,13.278264802466095,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
44,12.31458049898962,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
45,12.379513636403733,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
46,13.567691047586024,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
47,13.800986587627042,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
48,11.007565626317664,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
49,11.77330281674018,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
50,12.637707997512166,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
51,12.432516943248231,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
52,12.91559984551846,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
53,11.930086553256055,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
54,13.054750891900332,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
55,12.45624366312497,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
56,12.074305454957276,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
57,12.002961259950828,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
58,12.38896722163181,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
59,13.515817794376375,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
60,13.04509978791889,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
61,11.63938613716501,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
62,13.528335979774235,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
63,10.336687954706647,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
64,12.559850366384252,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
65,12.88746633633373,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
66,12.301598208159135,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
67,13.190430890441789,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
68,11.675382155358587,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
69,13.424094632636251,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
70,14.585162632532056,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
71,12.195509978258182,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
72,11.717493176395848,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
73,14.031727321725139,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
74,12.360759891816276,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
75,12.012201562889594,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
76,11.732976107539063,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
77,14.16040380199439,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
78,13.378701568697942,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
79,11.524808337557428,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
