slot,Cs,Eu,Ec_u,Ep_u,uav_workload_cycles,offload_count,Qc,Qp,uav_x,uav_y
0,30.077628934387366,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
1,30.179764296551287,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
2,33.60868007815481,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
3,31.405323131775447,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
4,32.03180535111829,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
5,32.08107350843559,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
6,36.356601761326765,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
7,32.530340706528946,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
8,31.5259286997801,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
9,34.68873797507716,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
10,32.05284391509663,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
11,35.35899060052303,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
12,31.335656867478107,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
13,30.02156390912078,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
14,34.848686738686254,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
15,34.11171936108039,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
16,35.125112223671024,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
17,35.381320299998734,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
18,34.14632283544811,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
19,32.103523588653744,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
20,33.767532263451464,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
21,34.199622562780064,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
22,27.704382845262106,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
23,33.31368123025214,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
24,32.78126282451916,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
25,35.596764828323785,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
26,31.5720594713998,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
27,32.494787072199486,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
28,30.640343108821977,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
29,34.59107267065435,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
30,32.85336180620557,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
31,34.212784295169286,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
32,31.127121042854142,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
33,33.04455283084415,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
34,28.688431002296063,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
35,30.29753445712822,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
36,32.37970421394632,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
37,31.881566641664957,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
38,31.179787979698748,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
39,31.654627963184208,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
40,30.73773614890661,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
41,29.224686825942996,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
42,32.53208150703664,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
43,33.195662006165236,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
44,30.786451247474055,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
45,30.948784091009333,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
46,33.91922761896506,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
47,34.502466469067606,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
48,27.51891406579416,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
49,29.433257041850442,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
50,31.59426999378042,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
51,31.081292358120574,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
52,32.28899961379616,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
53,29.825216383140145,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
54,32.63687722975083,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
55,31.140609157812428,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
56,30.185763637393187,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
57,30.007403149877067,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
58,30.972418054079533,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
59,33.78954448594094,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
60,32.61274946979723,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
61,29.098465342912526,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
62,33.82083994943559,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
63,25.84171988676662,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
64,31.399625915960627,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
65,32.218665840834326,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
66,30.753995520397833,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
67,32.97607722610447,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
68,29.188455388396463,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
69,33.56023658159062,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
70,36.46290658133014,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
71,30.488774945645453,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
72,29.293732940989624,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
73,35.07931830431284,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
74,30.901899729540684,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
75,30.030503907223988,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
76,29.332440268847662,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
77,35.40100950498598,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
78,33.44675392174485,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
79,28.81202084389357,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
