slot,Cs,Eu,Ec_u,Ep_u,uav_workload_cycles,offload_count,Qc,Qp,uav_x,uav_y
0,2.310791961172932,90.93283614348067,0.03797378988257019,90.8948623535981,3797378988.2570195,20,0.0,0.0,200.0,200.0
1,2.27374355665141,85.88174932303818,0.037389257525630604,85.84436006551255,3738925752.5630603,20,0.0,0.0,207.44468343415437,221.41183498165591
2,2.3792460177241037,163.73301464532028,0.039820461524588756,163.6931941837957,3982046152.4588757,20,0.0,0.0,213.37630282676582,234.95550091881555
3,2.350541054334854,84.6666620317672,0.03876769998994414,84.62789433177726,3876769998.9944153,20,0.0,0.0,152.92921260532685,239.19382448155105
4,2.3849369684476356,85.5214959584881,0.039684087182467936,85.48181187130564,3968408718.2467937,20,0.0,0.0,162.46126572317053,235.66827017802078
5,2.3994200951818905,95.31283370386284,0.039940075336428266,95.2728936285264,3994007533.642828,20,0.0,0.0,175.34713950923728,230.56081679351428
6,2.6372819750082246,85.43217183634144,0.04463355475833708,85.3875382815831,4463355475.833709,20,0.0,0.0,201.3301227311076,238.57873258486487
7,2.4507121275582233,87.55434483720553,0.04057859810935116,87.51376623909619,4057859810.935117,20,0.0,0.0,203.65774317862298,232.90373164623574
8,2.4048901579278974,93.88422094320427,0.040092785866373735,93.84412815733789,4009278586.6373734,20,0.0,0.0,192.471103037605,247.04244512823095
9,2.5455053881762604,89.60694641322944,0.04272455564612275,89.56422185758332,4272455564.6122766,20,0.0,0.0,211.96234811540518,230.09026289198584
10,2.368761640130652,86.46208474533609,0.03920166593562653,86.42288307940046,3920166593.562653,20,0.0,0.0,211.80334309380407,226.9585494784565
11,2.5954741216475345,95.59960130150007,0.04359640881848057,95.55600489268159,4359640881.848059,20,0.0,0.0,201.85002278709973,239.54722998299926
12,2.329749373743562,89.78788530470585,0.03839928120485179,89.749486023501,3839928120.4851804,20,0.0,0.0,188.91057107344642,215.33716863794342
13,2.3169606002515533,89.54979797631184,0.03817727424337381,89.51162070206847,3817727424.3373814,20,0.0,0.0,194.35554308624808,235.88947283843888
14,2.497673764989689,85.51498202793447,0.04216276134374374,85.47281926659072,4216276134.374374,20,0.0,0.0,210.20319018584016,222.18413671987622
15,2.5643381657921185,84.72822320043213,0.043011361595224055,84.6852118388369,4301136159.522406,20,0.0,0.0,206.00790481708927,235.36912712214863
16,2.5732973707294313,84.99601449992616,0.04330166837721786,84.95271283154895,4330166837.7217865,20,0.0,0.0,209.1464286288954,225.13032039761782
17,2.6013116949197572,87.12227555052623,0.04355878296760911,87.07871676755862,4355878296.760911,20,0.0,0.0,219.02962298890992,218.10299650699474
18,2.511213543554544,85.61554308596827,0.041987118085203355,85.57355596788307,4198711808.5203357,20,0.0,0.0,214.7590750924047,218.8640204738782
19,2.3308130315642726,85.62567672189077,0.038677752458287626,85.58699896943249,3867775245.8287625,20,0.0,0.0,205.518050628839,229.52478525244777
20,2.4821067625571045,84.96653990585958,0.041465004396151604,84.92507490146342,4146500439.6151614,20,0.0,0.0,212.22552530398775,217.0725638325748
21,2.567041169505655,123.30246660724484,0.04277792957784653,123.25968867766699,4277792957.7846537,20,0.0,0.0,204.55163724115513,226.3132883981156
22,2.1734025526512837,86.63377515510119,0.035517982381890585,86.5982571727193,3551798238.189059,20,0.0,0.0,204.76426483583484,226.749839684817
23,2.489854498372767,85.85456863549216,0.041750975410398655,85.81281766008176,4175097541.0398655,20,0.0,0.0,194.1806434998075,239.2717161578101
24,2.3993098668548454,84.8044457355133,0.040013740546980515,84.76443199496632,4001374054.6980515,20,0.0,0.0,203.52263387612084,227.90868002572927
25,2.6447630188979128,90.37891026601145,0.0448722811165226,90.33403798489492,4487228111.65226,20,0.0,0.0,210.6596581140605,219.2391595045997
26,2.368579744312312,86.87110849895016,0.039391553581551726,86.83171694536861,3939155358.1551723,20,0.0,0.0,208.9946951159404,221.6061425582516
27,2.3725095505195033,89.90675295412152,0.03941911388797691,89.86733384023354,3941911388.7976923,20,0.0,0.0,198.30076581718762,234.61238901680264
28,2.255533147285087,85.3284589697785,0.037254642495873874,85.29120432728263,3725464249.5873885,20,0.0,0.0,200.0013464359139,232.09778727822533
29,2.515858216416943,86.4065216215025,0.04190738134809321,86.36461424015441,4190738134.809321,20,0.0,0.0,206.26293942196733,231.33855623197599
