slot,Cs,Eu,Ec_u,Ep_u,uav_workload_cycles,offload_count,Qc,Qp,uav_x,uav_y
19,7.781636790212267,101.7486126731103,0.1014767329617411,101.64713594014856,10147673296.17411,19,0.0,0.0,202.55421469568404,216.06781706514258
20,6.421604422461485,86.61122977522949,0.11818408573342123,86.49304568949607,11818408573.342121,19,0.0,0.0,203.8643297375861,215.72838729421022
21,6.249110504431268,84.85669657214473,0.11003212695987774,84.74666444518485,11003212695.987772,20,0.0,0.0,215.16155197559561,227.32356077365884
22,5.976365533448707,84.75759808192507,0.1009431156024159,84.65665496632265,10094311560.241589,20,0.0,0.0,210.05933987976707,221.36427762633065
23,6.870159854411291,122.3399013784541,0.12032700894010478,122.21957436951399,12032700894.01048,20,0.0,0.0,203.19185546503314,229.26634690316484
24,5.8393449474504155,85.39318102527847,0.10940475998405318,85.2837762652944,10940475998.405315,17,0.0,0.0,202.9988014457571,229.74959983478567
25,4.035416001613357,87.92005854277589,0.07612425824441041,87.84393428453149,7612425824.441042,18,0.0,0.0,205.65829707223222,216.73225516758058
26,5.898305397553908,87.97332452302516,0.10598873760848414,87.86733578541667,10598873760.848415,20,0.0,0.0,222.92455376111812,209.9195406916391
27,5.8625624711636135,85.82823407744915,0.1104810960750787,85.71775298137408,11048109607.50787,17,0.0,0.0,208.22069986497047,221.3082430826331
28,5.893349398483494,123.49768981741289,0.09921519188747499,123.39847462552541,9921519188.7475,20,0.0,0.0,204.24686355104924,235.23001800914287
29,9.245605192476898,86.97692354230914,0.11152170441908543,86.86540183789005,11152170441.908545,19,0.0,0.0,204.49557562805828,234.81847895660724
30,6.2610644795434,90.86289386127686,0.1091736140277332,90.75372024724912,10917361402.773321,20,0.0,0.0,193.4642552732253,247.6220392020034
31,7.233072356950319,93.70455996563713,0.1120628172550594,93.59249714838207,11206281725.50594,18,0.0,0.0,194.9816150100699,245.2954701089059
32,7.751203269398641,87.16239212947029,0.11438802528108001,87.04800410418922,11438802528.108002,19,0.0,0.0,220.06469899246508,240.26614571419117
33,6.7738844335275825,85.24535660191339,0.12136997929812036,85.12398662261526,12136997929.812035,19,0.0,0.0,208.0712597359465,227.89441806981978
34,5.25039920191217,84.97867254884048,0.08816627195591697,84.89050627688457,8816627195.591702,20,0.0,0.0,212.11799827932992,222.61450540731158
35,5.359600189544904,84.70552310065347,0.10302579161414849,84.60249730903932,10302579161.414846,18,0.0,0.0,210.88099991351586,229.78970737291957
36,5.733259511101745,98.29856654644249,0.10163262193316444,98.19693392450932,10163262193.316446,19,0.0,0.0,219.360795624581,233.01586018336477
37,6.462241687370779,84.97714965905936,0.11797060779186497,84.8591790512675,11797060779.186497,19,0.0,0.0,220.50141980055875,231.86150649387514
38,5.778525050926379,92.52564365331439,0.10748092030719808,92.4181627330072,10748092030.71981,18,0.0,0.0,213.34724207432683,233.7007846971994
39,5.284460663811757,87.11747907723267,0.10039286638058448,87.01708621085209,10039286638.058449,19,0.0,0.0,213.21961226204084,231.3068484937459
40,5.347475033028756,86.5547358428653,0.09417980675177229,86.46055603611353,9417980675.177229,19,0.0,0.0,207.7990343078949,215.00898557387282
41,5.033027901963768,86.5696826798032,0.08935479448072343,86.48032788532247,8935479448.072344,19,0.0,0.0,217.78233444533097,227.67052773510568
42,6.789190877886618,89.95903262485878,0.12391485416792199,89.83511777069086,12391485416.792198,19,0.0,0.0,213.6607580613387,225.19696098921008
43,6.194478797999475,87.47537696597071,0.11316815782639243,87.36220880814432,11316815782.639244,18,0.0,0.0,213.48827992548215,222.15587377825452
44,4.7363649956442035,112.93259859563632,0.08198901579769606,112.85060957983862,8198901579.769606,20,0.0,0.0,224.686733259469,235.96064185973117
45,6.206063305839369,85.6505397039916,0.10719146169240261,85.54334824229919,10719146169.240261,20,0.0,0.0,224.18692706499465,235.30102750988965
46,5.78400551398443,85.03146324951477,0.1055907118699958,84.92587253764478,10559071186.999578,17,0.0,0.0,220.39385029140317,230.80556493247545
47,7.2554912677337,85.05101949418739,0.12677592394839016,84.924243570239,12677592394.839018,20,0.0,0.0,213.4472630175821,232.57954444604192
48,4.19805062944436,84.7887703833584,0.07572834629969306,84.7130420370587,7572834629.969308,18,0.0,0.0,213.5360831281085,220.5717618155725
49,6.492789483625265,87.63833928605361,0.11179397196039034,87.52654531409321,11179397196.039036,20,0.0,0.0,221.1044956242203,223.22346212087464
50,5.512699179448097,88.08736453556823,0.09573318484956993,87.99163135071866,9573318484.956995,20,0.0,0.0,215.78895294301364,240.4731010354702
51,5.017053869915695,87.51968776715738,0.09258924611890318,87.42709852103847,9258924611.890316,18,0.0,0.0,215.36523466465857,236.70356737830897
52,6.692032126723748,115.64018014181397,0.1217679850564818,115.51841215675749,12176798505.648184,20,0.0,0.0,214.88759063181593,240.78598946488088
53,5.297101070866637,88.31635583602734,0.09386497001207478,88.22249086601526,9386497001.20748,19,0.0,0.0,214.89907452781455,240.0492971879122
54,6.237773784127046,96.79521075896972,0.11220839579923189,96.68300236317049,11220839579.92319,19,0.0,0.0,231.056844845269,229.78133620687387
55,5.184459729870746,93.53092725343684,0.09670714491728162,93.43422010851957,9670714491.72816,19,0.0,0.0,218.6693381180746,255.39480329195652
56,5.113322540104065,97.08864309388362,0.08909695797193488,96.99954613591169,8909695797.193491,20,0.0,0.0,217.81380285615015,229.98551822542365
57,5.121990966768774,92.9729009939959,0.08734584451369223,92.88555514948222,8734584451.369225,19,0.0,0.0,238.62487954134542,249.78460034954253
58,5.858429983691238,87.12237529692663,0.10555727417094893,87.01681802275569,10555727417.094896,20,0.0,0.0,219.4249357542198,233.98768280084724
59,6.362757160112152,86.00420520743715,0.1095844343090266,85.89462077312812,10958443430.902658,20,0.0,0.0,210.6480265238095,219.22447270123084
60,4.921121558997901,84.79307455933825,0.08935688235311819,84.70371767698514,8935688235.31182,20,0.0,0.0,215.64408950953026,233.2662475187962
61,4.8394583498366925,89.76730272364749,0.08849954068999008,89.6788031829575,8849954068.999008,19,0.0,0.0,218.47414147060417,222.79669738671058
62,6.5017102927445976,86.89571605660277,0.11581894464083844,86.77989711196193,11581894464.083845,20,0.0,0.0,220.87050274495826,224.75871983374387
63,4.503465855093686,85.10715684284928,0.07921040388733268,85.02794643896195,7921040388.73327,20,0.0,0.0,225.78062475206818,240.7641396545832
64,9.187946052284394,85.41839782648827,0.11958332482737026,85.2988145016609,11958332482.737028,19,0.0,0.0,218.07161057342867,231.02374934856655
65,9.161939396527938,86.06002822299791,0.11636305458177675,85.94366516841613,11636305458.177675,19,0.0,0.0,218.12144895039228,217.6916234067902
66,5.915485681119168,87.24911773513564,0.1027052731217702,87.14641246201387,10270527312.177021,20,0.0,0.0,221.52858207407218,232.31783966710339
67,5.9360689472632195,84.75872469007334,0.10344175467962385,84.65528293539371,10344175467.962387,20,0.0,0.0,223.8934738506839,215.0746719603084
68,5.962113850972684,92.84515192770307,0.10452511121308539,92.74062681648999,10452511121.308537,19,0.0,0.0,224.35130463864232,204.62820329653988
69,5.748797024852563,88.00055818087671,0.10750299896030883,87.8930551819164,10750299896.030884,19,0.0,0.0,213.41465895434916,226.78873996941982
70,6.276092567854232,94.46916268346045,0.11825426566665515,94.3509084177938,11825426566.665514,19,0.0,0.0,228.0234088654057,238.36428671017575
71,5.830095507480105,84.70810291608508,0.10721608046175084,84.60088683562333,10721608046.175085,19,0.0,0.0,225.37294358024846,212.1731116024397
72,5.513749424323828,85.74671254537672,0.09840609061104803,85.64830645476567,9840609061.104801,18,0.0,0.0,231.0999692820789,219.27059796245777
73,6.4532487109828915,87.7988235447227,0.11570767306299262,87.6831158716597,11570767306.299263,20,0.0,0.0,217.20978981969938,222.6806627809442
74,4.898743744146603,84.72542463878825,0.09320506058623014,84.63221957820203,9320506058.623014,19,0.0,0.0,213.49117789411017,224.04053906798993
75,8.129274329890686,84.96030244252269,0.10959320593770822,84.85070923658498,10959320593.770824,19,0.0,0.0,208.0233953526306,217.3820785618116
76,5.713863985666194,87.13379723401204,0.10261657321459072,87.03118066079745,10261657321.459074,20,0.0,0.0,213.77786024131126,207.2202841640721
77,9.189957324526814,94.04130359940913,0.11587562674925636,93.92542797265988,11587562674.925636,19,0.0,0.0,215.27823499938995,224.35557529025883
78,5.279288335369925,87.82402823249511,0.10516092184047646,87.71886731065463,10516092184.047646,17,0.0,0.0,216.37686836166552,226.18432927323434
79,5.425387976102478,84.90622646433673,0.09713831333249502,84.80908815100423,9713831333.249504,18,0.0,0.0,219.38643814125908,223.64244095521752
