slot,Cs,Eu,Ec_u,Ep_u,uav_workload_cycles,offload_count,Qc,Qp,uav_x,uav_y
0,18.04657736063242,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
1,18.10785857793077,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
2,20.165208046892893,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
3,18.843193879065268,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
4,19.219083210670977,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
5,19.248644105061352,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
6,21.81396105679606,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
7,19.518204423917368,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
8,18.915557219868063,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
9,20.813242785046295,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
10,19.23170634905798,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
11,21.21539436031382,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
12,18.801394120486865,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
13,18.01293834547247,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
14,20.909212043211753,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
15,20.46703161664823,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
16,21.075067334202615,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
17,21.228792179999243,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
18,20.487793701268867,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
19,19.262114153192243,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
20,20.26051935807088,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
21,20.519773537668037,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
22,16.622629707157266,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
23,19.98820873815128,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
24,19.6687576947115,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
25,21.35805889699427,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
26,18.943235682839877,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
27,19.49687224331969,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
28,18.384205865293183,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
29,20.754643602392616,131.35996834984556,0.0,131.35996834984556,0.0,0,0.0,0.0,200.0,200.0
