slot,Cs,Eu,Ec_u,Ep_u,uav_workload_cycles,offload_count,Qc,Qp,uav_x,uav_y
0,2.310791961172932,88.67892015083265,0.03797378988257019,88.64094636095008,3797378988.2570195,20,0.0,0.0,200.0,200.0
1,2.273687780721043,130.35291565585945,0.037389257525630604,130.31552639833382,3738925752.5630603,20,0.0,0.0,209.62863780453284,217.25328555093333
2,2.378857106823402,130.4809891200832,0.039820461524588756,130.4411686585586,3982046152.4588757,20,0.0,0.0,209.48695506237044,217.34056389601892
3,2.3470354723730322,129.78204459085683,0.03876769998994414,129.7432768908669,3876769998.9944153,20,0.0,0.0,209.33558098847743,217.37817320101385
4,2.3824299751254623,129.56615244075942,0.039684087182467936,129.52646835357694,3968408718.2467937,20,0.0,0.0,209.54001903267195,217.34170027641017
5,2.398011451234182,126.85266836418134,0.039940075336428266,126.81272828884491,3994007533.642828,20,0.0,0.0,209.7604358396274,217.32070465245351
6,2.6366575960119683,130.40829050091085,0.04463355475833708,130.3636569461525,4463355475.833709,20,0.0,0.0,210.1136211366982,217.35035317441557
7,2.450344944688413,131.03317566846763,0.04057859810935116,130.99259707035827,4057859810.935117,20,0.0,0.0,210.2758101450566,217.360197311058
8,2.4036181760560367,129.86764428566661,0.040092785866373735,129.82755149980025,4009278586.6373734,20,0.0,0.0,210.31135733241368,217.26849345634923
9,2.5452822529954364,131.20400063907658,0.04272455564612275,131.16127608343047,4272455564.6122766,20,0.0,0.0,210.36016729118836,217.07238747210226
10,2.368619353450303,130.5338589326006,0.03920166593562653,130.49465726666497,3920166593.562653,20,0.0,0.0,210.41464168601655,217.02489491831028
11,2.594827784603609,128.75047436695613,0.04359640881848057,128.70687795813765,4359640881.848059,20,0.0,0.0,210.5658237838758,217.01829248754066
12,2.329293697517273,130.27083686921273,0.03839928120485179,130.23243758800788,3839928120.4851804,20,0.0,0.0,210.82942563416555,216.97233174636312
13,2.316294368764009,127.540897468973,0.03817727424337381,127.50272019472963,3817727424.3373814,20,0.0,0.0,210.98381920123794,217.05032578216046
14,2.497626721820485,131.11055376958225,0.04216276134374374,131.0683910082385,4216276134.374374,20,0.0,0.0,211.22115498069175,217.27233965863329
15,2.563946683969444,127.94473946098485,0.043011361595224055,127.90172809938963,4301136159.522406,20,0.0,0.0,211.29373186925235,217.32137327234759
16,2.5731998167995123,125.44725559623694,0.04330166837721786,125.40395392785973,4330166837.7217865,20,0.0,0.0,211.5997504624424,217.34542860224138
17,2.6012795624583065,122.66302676205297,0.04355878296760911,122.61946797908536,4355878296.760911,20,0.0,0.0,212.00886243018562,217.36485032389436
18,2.5112077492409193,124.04907211132102,0.041987118085203355,124.00708499323582,4198711808.5203357,20,0.0,0.0,212.43073237844723,217.6462653680181
19,2.3305755254701923,130.36399736297332,0.038677752458287626,130.32531961051504,3867775245.8287625,20,0.0,0.0,212.88939820103778,217.67950937143618
20,2.482107118251626,130.48982953843137,0.041465004396151604,130.44836453403522,4146500439.6151614,20,0.0,0.0,212.92610939271086,217.51801216484046
21,2.5668522665353137,128.32630459208656,0.04277792957784653,128.2835266625087,4277792957.7846537,20,0.0,0.0,212.8562431751272,217.37924996085744
22,2.1732048968861735,126.56596733255118,0.035517982381890585,126.53044935016929,3551798238.189059,20,0.0,0.0,212.7386080865371,217.11543250332926
23,2.4889966694679573,123.00525521115087,0.041750975410398655,122.96350423574047,4175097541.0398655,20,0.0,0.0,212.5071641546066,216.8319715274703
24,2.3990639729622973,121.7844978945194,0.040013740546980515,121.74448415397242,4001374054.6980515,20,0.0,0.0,212.16269885400507,216.47566251311036
25,2.644736684105604,123.13402499716224,0.0448722811165226,123.08915271604572,4487228111.65226,20,0.0,0.0,211.7097279705281,216.18910614594944
26,2.368516291435608,130.14269348538937,0.039391553581551726,130.10330193180783,3939155358.1551723,20,0.0,0.0,211.23568610903175,216.05981950206356
27,2.37195297562863,130.21425157323495,0.03941911388797691,130.17483245934696,3941911388.7976923,20,0.0,0.0,211.06156102032475,216.1152546187477
28,2.2550926770211457,130.40430590885273,0.037254642495873874,130.36705126635687,3725464249.5873885,20,0.0,0.0,210.8996951102124,216.0426768512676
29,2.515532157904383,129.6474565023528,0.04190738134809321,129.6055491210047,4190738134.809321,20,0.0,0.0,210.9977301047864,215.913446653902
30,2.421385755162385,131.06443309747314,0.04010787671049819,131.02432522076265,4010787671.049819,20,0.0,0.0,211.18296293070745,215.80138386786197
31,2.566582897864551,127.37749616883012,0.04304153160190531,127.33445463722822,4304153160.190531,20,0.0,0.0,211.27621164080023,215.78956616512386
32,2.4103080858722703,126.27334220475167,0.04005997876233447,126.23328222598934,4005997876.2334485,20,0.0,0.0,211.58457175537302,215.91355859789323
33,2.432681451977509,129.09498636315004,0.04053140223360155,129.05445496091644,4053140223.3601556,20,0.0,0.0,211.67044004394046,216.2814634562131
34,2.1577549207417803,129.8574242960867,0.03480109309313545,129.82262320299355,3480109309.313545,20,0.0,0.0,211.58636361270254,216.51577516426127
35,2.3038027804167296,127.95653341069607,0.038241509059587966,127.91829190163648,3824150905.958796,20,0.0,0.0,211.58825594663122,216.71818540674985
36,2.330320294013142,128.46666594971597,0.03843092542994642,128.42823502428604,3843092542.9946427,20,0.0,0.0,211.796052291654,216.94307744210056
37,2.360441650052924,123.55318369704179,0.038781030175889526,123.5144026668659,3878103017.588953,20,0.0,0.0,212.06215719437742,217.03562300112827
38,2.310732080594315,125.7964379027428,0.03836404424341569,125.75807385849937,3836404424.341568,20,0.0,0.0,212.28377085175208,217.45789582581855
