slot,Cs,Eu,Ec_u,Ep_u,uav_workload_cycles,offload_count,Qc,Qp,uav_x,uav_y
0,14.46694024051033,93.97257899347626,0.13727178053029776,93.83530721294596,13727178053.029776,16,0.0,0.0,200.0,200.0
1,15.181502084318698,85.9601863363017,0.13239722785550784,85.8277891084462,13239722785.550781,16,0.0,0.0,202.43096143221592,225.70849051117736
2,17.532018013411268,89.43072078359249,0.13007401163674215,89.30064677195575,13007401163.674215,15,0.0,0.0,204.50824675395233,230.79123577192465
3,16.546515058885227,98.6763023811419,0.13855587601474043,98.53774650512716,13855587601.474045,16,0.0,0.0,225.1788779277279,230.56150932437467
4,15.04145795727568,105.42743644147001,0.1421358496707287,105.28530059179928,14213584967.072872,16,0.0,0.0,197.7272827069241,218.44847318892235
5,15.562413031224644,86.06856512640209,0.129186018301411,85.93937910810068,12918601830.141096,15,0.0,0.0,198.51387284517332,217.6197523280274
6,21.765580612122385,90.02584894426046,0.13764826178986939,89.8882006824706,13764826178.98694,14,0.0,0.0,209.52752380792663,227.81475095583596
7,16.11154938574538,91.54998767949401,0.13529747097642167,91.41469020851758,13529747097.642168,15,0.0,0.0,229.63349525476278,235.2561097652086
8,17.592586287190763,85.99772680962859,0.1316720753809911,85.8660547342476,13167207538.099115,15,0.0,0.0,207.78047279298795,227.26141672014785
9,15.962079937488179,87.42171042446017,0.14346823564131858,87.27824218881885,14346823564.13186,15,0.0,0.0,203.42153509578415,224.00066676027114
10,18.409318672098756,87.04911755312762,0.12928514457793808,86.91983240854968,12928514457.793808,15,0.0,0.0,186.22262924125013,227.88852230221318
11,18.006273649302727,88.20177358916048,0.14670304747456997,88.05507054168591,14670304747.456997,15,0.0,0.0,203.2168561490857,228.33194346583352
12,16.754635967891684,98.66472188835894,0.13886329964463617,98.5258585887143,13886329964.463615,16,0.0,0.0,212.21414690088938,244.9416983028615
13,14.676987939747868,84.9728343670923,0.13718143606119174,84.8356529310311,13718143606.119175,16,0.0,0.0,201.37186037308507,216.97416356215564
14,19.184864482340053,93.83960889154729,0.1383939174375724,93.70121497410972,13839391743.757244,15,0.0,0.0,206.9948262735087,221.89381696316056
15,17.977086033470687,91.01005030443649,0.14360751089232354,90.86644279354417,14360751089.232355,15,0.0,0.0,189.83608234383496,202.77364500641693
16,19.182239316800793,94.85331418503185,0.14518674246479085,94.70812744256706,14518674246.479086,15,0.0,0.0,177.32488371001077,221.6374737747933
17,17.546478878437554,98.42951612013566,0.15046481962646507,98.2790513005092,15046481962.646511,15,0.0,0.0,199.50065082766588,236.44533196911738
18,15.907948825341801,86.53060932316781,0.14082474587557794,86.38978457729223,14082474587.557796,15,0.0,0.0,197.30509445642866,206.7314546094815
19,18.591738752446545,85.56175115454431,0.12415206927722053,85.4375990852671,12415206927.72205,15,0.0,0.0,204.93158552669126,220.77532822822445
20,17.092347832915827,86.42945768410038,0.14025899171084316,86.28919869238955,14025899171.084316,15,0.0,0.0,205.68212389457148,214.77276432882218
21,16.765144070405576,93.73674877283355,0.14706231291352262,93.58968645992003,14706231291.35226,15,0.0,0.0,205.9890070909424,230.5435304540539
22,13.448947826847201,87.7894646036306,0.12455053242821347,87.66491407120239,12455053242.821348,16,0.0,0.0,231.4944063381369,232.48936501935583
23,17.410928638058547,84.78350174796618,0.13816353138561432,84.64533821658057,13816353138.561432,15,0.0,0.0,215.0125604942687,224.59263162136733
24,18.431520562546314,98.30484492560186,0.12925398443122305,98.17559094117063,12925398443.122307,15,0.0,0.0,207.99354337893726,216.97333539469741
25,17.50151020327841,85.15870914026478,0.13975081398263312,85.01895832628215,13975081398.263315,14,0.0,0.0,229.21525388280673,196.1806668481338
26,15.362595730888101,86.99399894544253,0.12625386786372977,86.8677450775788,12625386786.372978,15,0.0,0.0,219.20366630684103,203.47649155877423
27,15.60743696795796,92.88363301652221,0.14139071822112495,92.74224229830108,14139071822.1125,16,0.0,0.0,230.2148313631849,216.30307343393565
28,17.78074914109199,109.6399583922291,0.13164288863465462,109.50831550359445,13164288863.465466,16,0.0,0.0,211.59504947056664,232.5538211269244
29,19.793534349426398,88.25893818719348,0.1447415046224678,88.114196682571,14474150462.24678,15,0.0,0.0,212.47444776032228,232.18685660218406
30,17.11759573801585,87.63821027515151,0.14394446283062004,87.49426581232089,14394446283.062006,16,0.0,0.0,227.56346165411213,220.67253008872
31,15.984996501853688,85.18399577993571,0.13101070754229702,85.05298507239341,13101070754.229706,14,0.0,0.0,211.65335348037752,212.26120287082784
32,14.75921600181364,95.36396093189447,0.1312191682619403,95.23274176363253,13121916826.19403,15,0.0,0.0,211.53595827645768,199.7467654086745
33,16.140025074241574,94.48679185127521,0.13420003604507383,94.35259181523014,13420003604.50738,15,0.0,0.0,236.69501293797578,209.9650592838477
34,13.442377652898005,86.15494986709874,0.1369676247864273,86.01798224231231,13696762478.64273,17,0.0,0.0,219.06737777940762,229.51894032092167
35,15.499683844349057,96.71685928384026,0.13387759614040645,96.58298168769986,13387759614.040646,16,0.0,0.0,219.34843349811229,224.26017895695094
36,16.929382694386312,85.69489480515709,0.14025668234555647,85.55463812281154,14025668234.555647,16,0.0,0.0,217.51967359605163,195.95443019610573
37,14.14154414718742,125.65445641958596,0.14375006182872974,125.51070635775723,14375006182.872978,16,0.0,0.0,215.45845258912226,209.86080799716066
38,17.207878748053012,86.9281823681932,0.13546733651088172,86.79271503168232,13546733651.088175,16,0.0,0.0,215.2076543592696,209.5420729946544
39,13.722270321515495,84.81656029324377,0.14060228769530558,84.67595800554847,14060228769.530558,16,0.0,0.0,202.05748167946507,219.94199651440803
40,13.688336480400626,90.96420106706438,0.1404170992587022,90.82378396780568,14041709925.870218,16,0.0,0.0,196.3215799814913,225.86985595394322
41,14.700878082881008,86.52626542973239,0.13361696203002313,86.39264846770237,13361696203.002312,16,0.0,0.0,218.1409316041146,220.03778751634616
42,14.391607316835906,85.9136779837231,0.14224271426578736,85.77143526945731,14224271426.578737,15,0.0,0.0,232.129839905376,212.29889142532278
43,16.95946694446989,89.01367856633439,0.12835458534926947,88.88532398098512,12835458534.926949,15,0.0,0.0,232.97620797407072,206.8011501274649
44,13.882084557081894,90.41448244379478,0.1363156337790137,90.27816681001576,13631563377.901371,16,0.0,0.0,215.43527816535834,196.9787305860303
45,17.152010917773737,89.86213080942208,0.13584459343474595,89.72628621598734,13584459343.474594,16,0.0,0.0,209.94306648228354,218.2067275373295
46,17.875133433693946,86.70917350353328,0.14147802448471922,86.56769547904857,14147802448.47192,15,0.0,0.0,209.33351794909797,221.227223215902
47,20.785397634510527,84.78509342521896,0.1375438688801893,84.64754955633877,13754386888.01893,15,0.0,0.0,219.55555454971568,233.96971772504284
48,13.894707381552886,84.72558107705123,0.12790660978592358,84.5976744672653,12790660978.592358,17,0.0,0.0,212.95959833894344,228.65871711380578
49,14.699526638701691,92.29617479962855,0.13569954543658105,92.16047525419197,13569954543.658106,16,0.0,0.0,212.5754590348157,238.18326038248568
50,16.80992622230842,107.6693459229585,0.1382608220230966,107.5310851009354,13826082202.309658,16,0.0,0.0,208.43709508342133,214.4458442663536
51,14.572841013420303,113.16607094605243,0.13989244937774228,113.02617849667469,13989244937.774227,16,0.0,0.0,209.44740149310707,214.6760420924417
