slot,Cs,Eu,Ec_u,Ep_u,uav_workload_cycles,offload_count,Qc,Qp,uav_x,uav_y
21,20.24513948209849,98.60462802130246,0.07338035181839689,98.53124766948406,7338035181.839689,10,0.0,0.0,210.72965899314218,214.0076530452365
22,11.369102349026685,98.6409628242268,0.10971515474274988,98.53124766948406,10971515474.274988,17,0.0,0.0,185.92230502279259,230.87760233353552
23,21.30687753543271,98.59172235967692,0.060474690192855396,98.53124766948406,6047469019.28554,10,0.0,0.0,213.61160641213138,219.3319283137842
24,18.772891680697924,98.62308752444952,0.09183985496545885,98.53124766948406,9183985496.545885,14,0.0,0.0,189.443694544176,237.10584279379512
25,24.530968490365158,98.56548112755324,0.03423345806920905,98.53124766948403,3423345806.920905,6,0.0,0.0,210.6987094153453,215.93453336744238
26,17.883282419183352,98.60413506557684,0.07288739609278723,98.53124766948406,7288739609.278723,12,0.0,0.0,191.46744188733072,192.90936563155105
27,16.379034919394993,98.62447225897628,0.09322458949219367,98.53124766948409,9322458949.219368,14,0.0,0.0,221.25176879800085,196.5001692294008
28,18.07291918761956,91.78535239707746,0.08523173244865646,91.7001206646288,8523173244.865646,14,0.0,0.0,225.19296256098642,226.24015900281202
29,24.42665147178579,98.5835376285333,0.052289959049242454,98.53124766948406,5228995904.924247,8,0.0,0.0,241.8111392615941,242.9834418152754
30,16.235712904163275,86.58678837342305,0.10600564654110187,86.48078272688194,10600564654.110188,15,0.0,0.0,225.39748265827927,217.8718533169653
31,20.151899176153623,98.59937778213259,0.06813011264853625,98.53124766948406,6813011264.853625,10,0.0,0.0,224.50319997953036,213.14932165393117
32,16.197897168386124,98.60789408904527,0.07664641956121845,98.53124766948406,7664641956.121845,12,0.0,0.0,205.34572672097485,190.06271908127596
33,20.036328883317235,87.52586320274881,0.07021370273258618,87.45564950001622,7021370273.258619,11,0.0,0.0,202.27963110328554,219.90562540192755
34,10.678836291379232,84.74965243201733,0.12775868292289663,84.62189374909443,12775868292.289661,19,0.0,0.0,201.0751721594281,223.8171973080445
35,17.377457883478257,89.29415722860587,0.07598275345796897,89.2181744751479,7598275345.796897,13,0.0,0.0,209.10326024155705,220.37380635846688
36,16.38162819903623,84.8004424511115,0.10105664506064567,84.69938580605084,10105664506.064568,15,0.0,0.0,202.30629593553687,200.9688338915503
37,14.663908717051795,87.0548451701195,0.1050516859952167,86.94979348412429,10505168599.521671,15,0.0,0.0,207.2510510863596,210.5866213685354
38,17.215344331056567,91.90610183774281,0.07928270013137481,91.82681913761144,7928270013.137482,13,0.0,0.0,216.93341915266168,196.54717456337957
39,19.10545097277899,98.60596673272201,0.07471906323795134,98.53124766948406,7471906323.795135,12,0.0,0.0,229.6123134010722,216.60696927247892
40,12.29151761587136,84.73342944553885,0.12039859555841949,84.61303084998043,12039859555.841951,17,0.0,0.0,199.61235959602197,216.65961616081375
41,13.951329275531283,97.8194425677781,0.09632066452792727,97.72312190325017,9632066452.792727,15,0.0,0.0,209.2781794061969,219.010218755036
42,17.711306651840047,88.04108644340354,0.06564363266481243,87.97544281073873,6564363266.481243,10,0.0,0.0,216.97680374674013,190.70228797104016
43,20.476009412527404,98.6010234577966,0.06977578831254656,98.53124766948406,6977578831.254658,12,0.0,0.0,208.73390859388692,207.56247203270442
44,14.053175119465184,85.17488457819512,0.10803624597605545,85.06684833221907,10803624597.605549,16,0.0,0.0,220.46992463119912,235.1716358659673
45,14.79384412068834,86.40256918724323,0.10740060880208797,86.29516857844115,10740060880.2088,16,0.0,0.0,212.91880089996906,225.12804765141078
46,22.109086749838266,98.59877437856609,0.06752670908203076,98.53124766948406,6752670908.203075,10,0.0,0.0,197.54542861318453,221.54147423190133
47,19.05243345888308,90.82401276263577,0.10075140594166779,90.72326135669411,10075140594.166779,14,0.0,0.0,194.48743235204654,251.38521157940636
48,8.275006764598583,93.09648611389575,0.13176681745631733,92.96471929643943,13176681745.631733,20,0.0,0.0,215.9721220352165,244.81773230229916
49,13.442892758725359,86.18986732356292,0.10763480497507348,86.08223251858784,10763480497.507347,16,0.0,0.0,213.464799176219,219.99891946645386
50,15.588140653997309,96.08065232950321,0.10095394422770904,95.9796983852755,10095394422.770903,15,0.0,0.0,214.1047879926478,235.31545519419515
51,15.917697947437182,98.61391102464584,0.08266335516177852,98.53124766948406,8266335516.177853,13,0.0,0.0,241.68446982455768,239.06015354044524
52,20.107106984307897,97.15435822583926,0.06025419753080308,97.09410402830845,6025419753.080307,10,0.0,0.0,216.74304652258945,222.38905868521644
53,17.183536933370597,98.60946873584757,0.07822106636351561,98.53124766948406,7822106636.351561,13,0.0,0.0,199.5036720328904,199.31177234632554
54,17.364571957342037,84.75478036271173,0.0811915149358503,84.67358884777587,8119151493.585032,12,0.0,0.0,207.14171920585162,228.32315348172858
55,16.695869709857725,98.61131742748594,0.08006975800187728,98.53124766948406,8006975800.187729,13,0.0,0.0,211.99123544489404,218.8788968869193
56,16.209611351412168,91.02674113959256,0.08384642224873287,90.94289471734383,8384642224.873288,14,0.0,0.0,202.9478883756213,190.27438895923987
57,13.360848207329472,98.63479936320083,0.10355169371676268,98.53124766948406,10355169371.676268,16,0.0,0.0,200.31324289258438,189.5656042828381
58,14.034472006498563,84.73710381075303,0.10940866951967639,84.62769514123335,10940866951.967638,15,0.0,0.0,209.73363565624385,218.04816386196288
59,19.751270919446675,87.65592746468779,0.07428458434647547,87.58164288034132,7428458434.647547,11,0.0,0.0,217.2440910913907,224.89152560884438
60,17.936369030345062,94.64940068691551,0.09462563545310343,94.55477505146241,9462563545.310345,14,0.0,0.0,230.86493611856196,236.87284698537727
61,11.915111782775297,87.16582420022063,0.11523854411593328,87.05058565610469,11523854411.593328,17,0.0,0.0,207.9512124793178,223.52123595230483
62,20.534599976623266,88.26848573238824,0.07752987383552444,88.19095585855271,7752987383.552445,12,0.0,0.0,204.1593037344859,206.70808497187414
63,9.543062384829268,85.3684092596021,0.10989550595867935,85.25851375364343,10989550595.867937,18,0.0,0.0,221.93762556560458,213.68087810236446
64,17.500412165244185,93.63743116751562,0.07697748525085955,93.56045368226475,7697748525.085956,12,0.0,0.0,211.37533986753394,205.7505814109306
65,20.21169756449367,97.33493818832349,0.05953971270692539,97.27539847561657,5953971270.692539,10,0.0,0.0,196.21071251286216,185.18720379660218
66,15.956345221567123,98.6288913842107,0.097643714726644,98.53124766948406,9764371472.664398,15,0.0,0.0,223.27352983841632,195.49595720872884
67,18.890676563283634,98.61118253037914,0.07993486089508366,98.53124766948406,7993486089.508367,12,0.0,0.0,195.27792625722122,206.27770939121646
68,11.749345498945532,85.06217440348306,0.11642620907843934,84.94574819440462,11642620907.843939,17,0.0,0.0,184.18807341467453,234.15270112091315
69,21.28970673717878,98.5888437972253,0.057596127741238595,98.53124766948406,5759612774.123859,10,0.0,0.0,196.2697691262991,233.52072851396744
70,26.913073690471364,98.56729449930019,0.03604682981610557,98.53124766948409,3604682981.610557,6,0.0,0.0,225.6552943154923,239.5614991068051
71,12.356553395644895,91.6374260870212,0.11882610899121629,91.51859997802998,11882610899.121632,17,0.0,0.0,224.3703676156504,209.58902901546904
72,11.087252922953896,85.31353823646616,0.11984424498479496,85.19369399148137,11984424498.479498,17,0.0,0.0,203.93725000566644,220.96612955985927
73,23.98033645568842,98.5808582750321,0.04961060554804592,98.53124766948406,4961060554.804593,9,0.0,0.0,195.64832283914586,210.95000120184145
74,17.069545234006124,98.60705242568352,0.07580475619946311,98.53124766948406,7580475619.946314,12,0.0,0.0,225.58915601599395,212.8332188409244
75,12.254190219672068,91.82546968959652,0.10188767885975984,91.72358201073676,10188767885.975985,15,0.0,0.0,205.0665257095858,234.71521247282405
76,11.832356788819139,98.63481815679324,0.10357048730919445,98.53124766948405,10357048730.919443,16,0.0,0.0,195.7198455986591,213.02712609790464
77,22.042827640591447,98.58707972326044,0.055832053776349894,98.53124766948409,5583205377.63499,8,0.0,0.0,225.62968334884738,215.35126158393206
78,18.156922274082962,98.6201941799678,0.08894651048373575,98.53124766948406,8894651048.373575,13,0.0,0.0,240.92589433945392,241.15873975075124
79,14.19444971146429,98.62399432661589,0.09274665713183215,98.53124766948406,9274665713.183216,15,0.0,0.0,227.0531761590153,214.55897113735674
